lon,lat,lzprod,szprod,dfbot,photic,depth,Tb,Tm,Tp
2.5,-30.5,24.02445115,31.28422701,10.40547574,242.7405872,2377.086211,2.344,4.730095238,18.5305
2.5,-29.5,26.58347603,32.44737806,9.56247936,255.7413601,2690.906113,2.364,4.602809524,18.7054
2.5,-28.5,30.62090802,34.09829636,9.93193562,258.6952171,3364.603482,2.106,4.485,18.87585
2.5,-27.5,38.92616669,37.62311226,10.45385212,266.822806,4020.688328,2.416,4.398904762,19.04905
2.5,-26.5,56.07269347,43.54412697,11.65882511,265.4415365,4637.316221,2.471,4.346333333,19.22345
2.5,-25.5,69.7276994,50.60902285,12.46107811,269.7248779,4952.43536,2.471,4.316238095,19.3906
2.5,-24.5,82.07294661,56.38705735,13.25288622,265.1130911,5151.563215,2.501,4.298857143,19.53735
2.5,-23.5,94.45417763,61.66025091,14.59627961,256.4397728,5089.007728,2.505,4.290285714,19.6528
2.5,-22.5,109.2802462,68.71636281,15.59731343,242.2584599,5187.763047,2.482,4.291380952,19.73245
2.5,-21.5,121.5350639,72.95132007,15.88175444,246.0060114,5350.520734,2.503,4.302190476,19.7784
2.5,-20.5,137.2648249,79.89233923,16.36534418,230.9468509,5467.361803,2.5,4.323,19.79735
2.5,-19.5,152.2941129,86.32880186,16.96251014,214.8071928,5466.01873,2.494,4.354571429,19.79765
2.5,-18.5,182.3249221,99.10606447,17.71837447,210.9990764,5445.002907,2.489,4.396857143,19.789
2.5,-17.5,192.5456007,106.943459,17.9813946,195.1854356,5465.370059,2.485,4.447047619,19.78235
2.5,-16.5,185.5165611,109.2803917,17.85064997,195.1419813,5402.549023,2.483,4.500761905,19.79095
2.5,-15.5,163.8504213,104.0036222,16.93989568,190.1666102,5417.772549,2.475,4.554809524,19.82875
2.5,-14.5,140.2085356,90.81016876,15.48632126,197.7816635,5450.207595,2.47,4.606904762,19.90785
2.5,-13.5,142.9887736,90.74112302,15.33318845,225.0433053,5498.1829,2.47,4.655333333,20.01565
2.5,-12.5,152.2781727,100.5318891,15.97495194,228.7612497,5500,2.464,4.697428571,20.12555
2.5,-11.5,149.8381847,104.4003289,15.92848913,215.3217971,5500,2.46,4.731571429,20.20825
2.5,-10.5,141.1579733,103.3307737,15.92301092,217.6282708,5500,2.459,4.757619048,20.2479
2.5,-9.5,133.7001447,100.6456088,16.2596,206.3863919,5494.050657,2.459,4.777571429,20.24895
2.5,-8.5,121.108406,98.66086621,16.37046309,186.9803515,5435.537017,2.466,4.793952381,20.217
2.5,-7.5,114.2342187,90.54647465,15.80351425,171.0920579,5367.807651,2.466,4.808333333,20.16525
2.5,-6.5,107.7960448,86.09274909,15.46374586,155.8025712,5278.518296,2.449,4.822142857,20.11575
2.5,-5.5,100.5025444,75.4422841,16.85790678,124.2352283,5013.42414,2.417,4.836809524,20.09845
2.5,-4.5,105.6058496,74.18147429,15.34739501,137.602825,4911.230435,2.367,4.853190476,20.1466
2.5,-3.5,114.9082875,81.20650803,17.17893894,142.5020923,4375.900969,2.318,4.872238095,20.29125
2.5,-2.5,124.4715743,93.63868782,19.53928077,144.294921,4114.381401,2.269,4.894380952,20.5459
2.5,-1.5,131.9264795,101.5902948,20.74553589,160.6860167,4256.022815,2.244,4.919380952,20.8999
2.5,-0.5,141.1057759,112.2326734,22.100462,172.2502733,4226.888339,2.251,4.945714286,21.31795
2.5,0.5,144.8162054,114.210546,22.16846453,202.3811682,4417.927576,2.087,4.971428571,21.7454
2.5,1.5,161.8224035,111.9209626,22.53457199,207.5557417,4417.451904,2.259,4.994380952,22.11945
2.5,2.5,195.6209051,112.5813119,23.47553677,201.3689219,4372.743877,2.301,5.014380952,22.389
2.5,3.5,202.3259147,111.8828872,24.05506146,197.3334829,4125.49177,2.307,5.031238095,22.53275
2.5,4.5,242.040026,121.6066278,26.32646517,184.5416134,3818.287461,2.346,5.04647619,22.5702
2.5,5.5,393.2941604,176.0479859,35.45198073,134.1039359,3020.824403,2.477,5.063952381,22.56015
2.5,37.5,36.44891434,37.61117879,13.46522692,184.7698852,2789.685921,13.263,13.13214286,16.62845
2.5,38.5,19.89827011,28.92007771,13.85643387,194.5399465,1907.36326,13.15,13.20594118,16.43685
2.5,39.5,16.33195871,32.53433854,74.66655631,200.2987261,452.5075959,13.257,NA,16.26335
2.5,40.5,20.67886101,42.37669081,13.92132943,188.8886035,1754.668013,13.198,13.09247619,15.74305
2.5,51.5,182.6687215,89.31265382,458.7562554,67.09395792,40.46592409,12.46,NA,12.27757143
2.5,52.5,141.3643909,71.37209999,372.5369784,77.94116561,40.44860075,11.596,NA,11.56075
2.5,53.5,103.3839202,58.42689946,303.8126733,93.66412915,40.46084662,10.798,NA,11.13957143
2.5,54.5,90.50048783,53.34609974,280.1442438,104.5231599,41.60118621,10.156,NA,10.77714286
2.5,55.5,83.25653879,53.60076918,281.9168412,123.6389472,55.56364852,9.7,NA,10.49414286
2.5,56.5,76.75092193,53.37612791,275.2200192,135.2508448,76.21023653,7.335,NA,8.594894737
2.5,57.5,70.71079888,56.45293762,283.5000258,140.7171857,79.6472288,7.393,NA,8.743388889
2.5,58.5,67.27693149,60.8189095,288.6432325,131.491666,90.2023839,7.692,NA,8.76085
2.5,59.5,66.28851551,82.89691997,329.1167886,138.9888847,114.575708,7.958,NA,8.9386
2.5,60.5,56.57316844,83.87040227,341.224996,141.0838507,117.3409357,8.472,NA,9.14605
2.5,61.5,53.93119336,75.70806106,143.2375815,141.5397608,324.8420905,6.997,NA,9.4694
2.5,62.5,45.0028015,76.04996593,72.8834119,133.7327685,519.0249398,4.312,4.312,9.09145
2.5,63.5,44.01279573,71.54085341,15.33909591,135.8568869,1261.437178,-0.688,-0.298388889,8.71125
2.5,64.5,37.05226777,57.17622291,8.64309594,146.0048339,2255.619379,-0.838,-0.331714286,8.3616
2.5,65.5,34.75230923,48.59685279,7.59084463,147.0605752,2271.359002,-0.829,-0.29447619,8.0693
2.5,66.5,33.31820499,47.54001175,8.50725001,142.8419743,1597.143222,-0.766,-0.175095238,7.8314
2.5,67.5,30.71680957,45.58579173,8.51239872,151.1920472,1487.899081,-0.736,0.016,7.6014
2.5,68.5,24.90054296,36.47238093,5.36934047,155.7668314,2748.606679,-0.821,0.227571429,7.29255
2.5,69.5,19.95707687,36.36161103,5.09358611,161.5373305,3240.417554,-0.769,0.355904762,6.80235
2.5,70.5,19.75198905,36.92083656,5.2863288,170.0310723,3202.331944,-0.759,0.333380952,6.05655
2.5,71.5,15.64822807,31.88600294,4.82087479,164.761356,2936.240842,-0.748,0.162714286,5.0741
2.5,72.5,11.69186057,26.05727667,4.01149814,159.8647918,2326.569361,-0.837,-0.078666667,4.0044
2.5,73.5,7.821179402,16.03741989,2.52018353,166.1621381,2985.110153,-0.941,-0.293619048,3.0758
2.5,74.5,6.148641268,11.50639429,1.95141659,146.2809912,3379.780538,-0.892,-0.423333333,2.47125
2.5,75.5,7.983741321,19.34437956,2.79455612,150.9481674,2862.627854,-0.838,-0.463380952,2.2066
2.5,76.5,10.17318173,28.12563716,3.83904389,178.430276,3167.839833,-0.915,-0.438428571,2.14325
2.5,77.5,11.36902711,28.28167718,4.19701309,166.7381776,3090.517673,-0.848,-0.377142857,2.0616
2.5,78.5,10.09193669,26.45636693,4.04159948,155.2721605,2579.027044,-0.88,-0.302761905,1.8258
2.5,79.5,9.806834139,18.94440145,3.55393301,137.2320765,3299.896821,-0.768,-0.229952381,1.34685
2.5,80.5,4.067593031,5.651782215,2.49384537,169.5752175,1795.491176,-0.702,-0.161047619,0.66235
2.5,81.5,1.298606705,1.31451024,2.461872,374.2292358,1400.766471,-0.722,-0.197095238,-0.11125
3.5,-69.5,7.18613688,27.15057493,18.01567046,209.0604699,2208.77113,-0.09,0.426952381,-1.4501
3.5,-68.5,0.62159717,8.962567571,2.36013844,243.2222177,3664.36914,-0.257,0.435857143,-1.39705
3.5,-67.5,0.50906814,9.153440863,2.28423592,250.6475859,3821.156043,-0.271,0.43452381,-1.3124
3.5,-66.5,0.536571014,10.20696178,2.64547455,249.7009592,3543.117942,-0.256,0.418047619,-1.26365
3.5,-65.5,0.576749508,10.67101196,3.46554078,221.6216763,3173.011476,-0.123,0.382619048,-1.263
3.5,-64.5,0.580711346,10.49007653,4.47486238,217.8578798,2479.872998,-0.121,0.330666667,-1.2964
3.5,-63.5,0.589686459,6.473818789,1.82071764,233.7725794,4403.04139,-0.406,0.269952381,-1.3387
3.5,-62.5,0.549229584,4.595703518,1.15289613,228.0379741,5332.49987,-0.378,0.211714286,-1.3626
3.5,-61.5,0.457777937,5.012158728,1.16599278,236.1618285,5357.899254,-0.41,0.166714286,-1.3503
3.5,-60.5,0.428197998,5.765547616,1.2194294,269.5380597,5357.454114,-0.407,0.144238095,-1.29725
3.5,-59.5,0.432019153,6.204782983,1.3154599,239.604726,5138.3652,-0.406,0.15547619,-1.2064
3.5,-58.5,0.46515921,6.870565567,1.42433043,245.3007303,4995.999153,-0.448,0.214333333,-1.0903
3.5,-57.5,0.548209324,7.812679012,1.77972927,222.6572794,4333.183716,-0.4,0.327571429,-0.9451
3.5,-56.5,0.829984741,10.01451036,2.34238824,198.082741,3852.746101,-0.366,0.497666667,-0.7546
3.5,-55.5,1.436194158,12.19796102,3.17885417,204.3759542,3116.021008,-0.275,0.715809524,-0.47355
3.5,-54.5,2.066855851,18.10276622,15.32918497,198.6747483,1608.35671,0.641,1.023,-0.04885
3.5,-53.5,4.367218544,42.48584425,7.51337793,191.679227,2696.68453,0.02,1.266,0.5457
3.5,-52.5,3.863413755,20.7083803,3.71155199,214.0517064,3047.560943,0.32,1.583,1.28785
3.5,-51.5,3.477999336,13.25903563,3.51597639,203.1321264,2848.384492,0.381,1.883285714,2.114
3.5,-50.5,6.330234281,15.58817478,4.48983892,189.8728516,2726.093132,0.628,2.141428571,2.9609
3.5,-49.5,10.26288108,18.56679773,4.05761313,194.5156944,3489.577858,0.552,2.344714286,3.79585
3.5,-48.5,13.58788786,19.96283476,4.05463411,204.4498385,4002.552007,0.728,2.501285714,4.6167
3.5,-47.5,15.57879642,21.55497554,3.92317678,202.7962375,4490.485413,0.723,2.635809524,5.44695
3.5,-46.5,16.49031684,22.47631274,3.91693518,188.7855375,4695.595641,0.523,2.777238095,6.33595
3.5,-45.5,18.05763596,24.39751558,4.40607403,190.6663328,4582.736809,0.438,2.94147619,7.31015
3.5,-44.5,19.79729373,26.84791548,5.9907407,190.9686184,4010.635219,0.996,3.119047619,8.3329
3.5,-43.5,22.82285126,33.84763009,6.36441953,190.3495349,4425.950213,0.974,3.282238095,9.307
3.5,-42.5,26.68397827,39.69526443,7.01751691,188.5785542,4562.564761,1.048,3.411761905,10.1677
3.5,-41.5,30.26005488,44.07264309,7.07900406,182.8297247,4675.783712,0.993,3.514809524,10.95095
3.5,-40.5,31.73802174,40.51999954,6.55709186,176.3685698,4845.439784,1.067,3.621809524,11.75765
3.5,-39.5,29.82292091,36.05780243,6.1991625,174.3601763,5006.520944,1.106,3.762380952,12.65945
3.5,-38.5,28.89599645,36.49181012,6.21001764,174.3516186,5073.259687,1.123,3.946285714,13.6536
3.5,-37.5,25.73053583,33.74911095,6.10414571,186.7806387,5026.900419,1.13,4.162,14.6811
3.5,-36.5,22.75682428,31.58016362,6.13847691,189.0372963,5207.391737,1.052,4.38652381,15.66425
3.5,-35.5,20.22654927,31.48292804,6.05876885,213.3288392,5218.269812,1.052,4.595,16.53025
3.5,-34.5,20.51658018,31.26168628,6.16236133,224.8240137,5030.773002,1.141,4.762809524,17.2251
3.5,-33.5,21.09487007,32.65672424,6.45114283,231.5012777,4918.445353,1.126,4.866619048,17.7322
3.5,-32.5,23.09873004,33.80138501,7.23820888,233.7309637,4738.974158,0.992,4.890238095,18.07755
3.5,-31.5,25.29186841,35.41990482,7.75863965,233.997642,4795.70767,1.207,4.833904762,18.3137
3.5,-30.5,26.47693504,34.71066582,9.41851519,239.1039194,3410.867685,2.88,4.718619048,18.49105
3.5,-29.5,30.83301004,36.20216837,8.86067179,250.149774,4171.289245,1.153,4.581095238,18.64415
3.5,-28.5,35.27759976,37.60337657,10.07041968,255.2888435,3673.750769,1.163,4.458904762,18.79325
3.5,-27.5,47.00743322,40.9957437,11.84246364,254.561408,3023.358225,2.335,4.37247619,18.948
3.5,-26.5,69.88701118,48.85531318,14.14313705,260.0910835,3429.67831,2.243,4.32152381,19.1082
3.5,-25.5,87.78760071,57.04011959,14.15516872,265.9969982,4840.83845,2.468,4.29452381,19.2629
3.5,-24.5,96.08543585,62.70096762,14.6684922,260.119012,5021.40799,2.477,4.280904762,19.39655
3.5,-23.5,111.6927034,69.44055702,16.4169071,241.8982535,4735.81222,2.438,4.277285714,19.499
3.5,-22.5,125.1257105,74.79056738,16.85005272,239.7486199,5011.618174,2.45,4.283857143,19.5671
3.5,-21.5,139.3232335,79.72121782,17.69487088,233.3047711,5046.66242,2.491,4.299619048,19.60395
3.5,-20.5,160.3148493,88.59840763,17.41892118,233.77017,5415.673819,2.502,4.32452381,19.615
3.5,-19.5,175.4897566,95.28944411,18.0757025,202.2131057,5452.365093,2.493,4.35952381,19.60565
3.5,-18.5,201.0780762,106.3870137,18.38212837,197.8660691,5466.436914,2.488,4.404047619,19.58375
3.5,-17.5,222.0823777,117.0234234,18.87668264,195.9153393,5468.359092,2.484,4.455047619,19.55915
3.5,-16.5,212.2601644,121.9375353,18.32562649,194.654802,5483.819895,2.482,4.509142857,19.5431
3.5,-15.5,173.6224934,111.7368079,17.0079632,189.0735158,5495.390972,2.474,4.563142857,19.5534
3.5,-14.5,155.022856,98.41487311,16.02515315,197.2638988,5499.257502,2.47,4.61552381,19.604
3.5,-13.5,157.574779,99.69502474,16.06736394,207.1977002,5499.484248,2.47,4.664,19.68725
3.5,-12.5,155.6495459,105.7427873,16.31036107,217.3649924,5500,2.465,4.705190476,19.77995
3.5,-11.5,154.5807402,110.256795,16.30197012,202.3662358,5500,2.461,4.737238095,19.8631
3.5,-10.5,144.9591026,108.4143121,16.33096568,195.5172077,5493.835073,2.459,4.760666667,19.91885
3.5,-9.5,134.8965952,104.3750087,16.40993684,185.8672441,5457.842658,2.456,4.778666667,19.94935
3.5,-8.5,123.0291422,101.4297418,16.28019217,182.4085954,5456.256377,2.464,4.794333333,19.9564
3.5,-7.5,113.9042168,90.98169026,15.62614567,168.6496262,5326.060352,2.454,4.809857143,19.95485
3.5,-6.5,105.2177313,83.35185753,15.02995654,142.0081407,5232.740295,2.445,4.825857143,19.9706
3.5,-5.5,100.3144337,74.96038503,18.48046019,139.2822268,4955.076285,2.423,4.842666667,20.03495
3.5,-4.5,104.711336,73.83871681,15.73765624,130.8530404,4803.675443,2.379,4.860095238,20.17025
3.5,-3.5,115.6936828,79.88849765,17.2001188,143.2494811,4538.644163,2.332,4.878714286,20.38545
3.5,-2.5,126.2917889,93.87976875,19.54902237,151.5128151,4184.303257,2.271,4.89947619,20.67475
3.5,-1.5,138.0157584,103.5174595,21.73825824,150.6917143,4003.745637,2.284,4.92252381,21.02395
3.5,-0.5,148.7838409,113.4154481,22.75560802,144.0010437,4113.285857,2.331,4.947285714,21.41045
3.5,0.5,154.1772832,115.225794,22.94381027,199.5187636,4218.64218,2.113,4.971904762,21.79875
3.5,1.5,171.9352122,115.7315883,23.69074361,205.4480979,4182.971042,2.295,4.994190476,22.1435
3.5,2.5,216.4620865,122.8668854,25.327318,201.392937,4060.949753,2.307,5.013142857,22.4043
3.5,3.5,247.0456058,130.8200215,27.24666977,157.9388521,3765.099202,2.353,5.027857143,22.56215
3.5,4.5,273.637158,129.9470102,29.78893097,194.5344949,2988.578815,2.461,5.039,22.63525
3.5,5.5,350.6116237,145.5822554,52.54232254,166.991052,2049.13038,2.967,5.051238095,22.6933
3.5,37.5,35.52065338,35.6028041,13.0087462,188.3720987,2718.03027,13.28,13.13404762,16.81585
3.5,38.5,17.89757721,26.97688354,10.36959531,193.331487,2588.940088,13.221,13.1847619,16.6328
3.5,40.5,19.79253261,42.35476207,28.31779027,197.1589257,1751.559292,13.28,13.11819048,15.8605
3.5,41.5,24.82744151,50.51827476,49.58327337,169.3030536,1482.106664,13.048,13.09038462,15.0679
3.5,52.5,160.237569,84.24554811,422.7394179,78.63685865,40.4673996,11.693,NA,11.691
3.5,53.5,111.5840896,63.34091835,323.2573207,83.54406204,40.44774067,10.759,NA,11.216875
3.5,54.5,87.41047263,52.27153926,273.1667307,109.8753786,40.77476012,9.064,NA,10.53144444
3.5,55.5,79.75301328,52.21736604,273.6632351,125.9045355,45.85071814,7.212,NA,9.45175
3.5,56.5,76.11689392,53.93972665,279.5147824,150.4019498,64.17404618,7.158,NA,8.895733333
3.5,57.5,69.80920308,59.76874247,306.9368499,143.4043857,65.41214387,7.381,NA,8.818875
3.5,58.5,66.53394742,66.94008569,273.8083808,130.7899451,130.923167,7.541,NA,8.65105
3.5,59.5,61.75964981,65.39342998,182.5576577,126.2325169,213.9108058,7.453,NA,8.7996
3.5,60.5,57.22846313,64.42931832,149.0686575,119.8088926,275.0223717,7.598,NA,9.03825
3.5,61.5,63.41099232,57.62588357,91.00710371,120.2032249,353.2090097,7.778,NA,9.3664
3.5,62.5,53.93842926,58.59388329,87.73795174,118.3917458,399.06841,-0.531,NA,9.17105
3.5,63.5,43.08932983,80.07066047,17.13781845,123.7230978,1235.91432,-0.655,-0.147333333,8.85865
3.5,64.5,39.4119687,64.45184177,10.59208805,141.7163099,1771.614773,-0.775,-0.322809524,8.5499
3.5,65.5,38.48949034,58.2154646,10.93043219,137.1304609,1374.100468,-0.793,-0.276210526,8.27535
3.5,66.5,35.43892013,50.49328276,9.48923321,143.2644457,1416.023039,-0.791,-0.191333333,8.03085
3.5,67.5,33.01941603,48.65822366,10.2055292,155.0905608,1282.255428,-0.683,0.157944444,7.7799
3.5,68.5,25.73303905,39.45827195,5.97152592,157.9564702,2478.025913,-0.794,0.277857143,7.45565
3.5,69.5,20.25717897,38.60084024,5.26709713,165.7601643,3232.557268,-0.769,0.410761905,6.97375
3.5,70.5,21.03307143,40.32159471,5.53918128,149.2607337,3206.097541,-0.747,0.387333333,6.26715
3.5,71.5,17.21293924,34.14672979,5.09051637,157.3027998,2989.05065,-0.749,0.210857143,5.34315
3.5,72.5,13.68209183,29.44125205,4.61100537,174.2379142,2326.784411,-0.813,-0.038333333,4.32765
3.5,73.5,8.787026225,19.34240335,2.936717,176.9398217,2883.882408,-0.939,-0.261428571,3.42785
3.5,74.5,6.612445064,12.28956111,2.05172176,146.3185597,3194.487454,-0.886,-0.398095238,2.8224
3.5,75.5,8.072855749,18.92816627,2.7481071,170.4405894,3006.033044,-0.882,-0.443333333,2.5282
3.5,76.5,10.10060214,28.00514996,3.83326409,166.30106,3039.861869,-0.918,-0.422761905,2.43185
3.5,77.5,12.15181481,31.68536466,4.61468842,173.2163711,2874.959335,-0.863,-0.365809524,2.2955
3.5,78.5,12.28557935,31.11575553,4.58203983,151.2076141,2426.815675,-0.73,-0.296333333,2.02055
3.5,79.5,10.94793573,23.71186238,3.93393457,147.3219043,3351.28553,-0.725,-0.231714286,1.50365
3.5,80.5,5.447275761,8.419764112,4.96733176,137.6224859,1281.141304,-0.263,0.2224,0.78715
3.5,81.5,1.244363093,1.532529018,4.57616506,320.3741909,849.3183017,-0.227,0.327875,-0.0127
4.5,-69.5,7.493092341,26.62044498,26.0232525,181.8799166,2119.556563,-0.137,0.41852381,-1.46975
4.5,-68.5,0.658074494,9.140122674,2.71080315,219.5719444,3311.097643,-0.24,0.43247619,-1.41395
4.5,-67.5,0.523688386,9.08302346,2.13126871,266.7040158,3995.691641,-0.275,0.435238095,-1.3111
4.5,-66.5,0.547540658,10.13706524,2.35276313,228.3399398,3919.552611,-0.271,0.422619048,-1.2527
4.5,-65.5,0.565581025,10.56375716,3.09387858,148.6043414,3557.759321,-0.267,0.390095238,-1.24625
4.5,-64.5,0.561232577,9.258965,3.6099559,238.4172985,2945.716941,-0.148,0.34,-1.27885
4.5,-63.5,0.593367843,6.347247075,1.7935019,215.28812,4382.883091,-0.428,0.279571429,-1.32145
4.5,-62.5,0.567419064,4.639574604,1.16275714,214.2656635,5289.72869,-0.408,0.219380952,-1.34745
4.5,-61.5,0.480255406,5.001518281,1.17633251,231.3343469,5338.798203,-0.417,0.169761905,-1.34015
4.5,-60.5,0.428412411,5.765789829,1.21792927,235.962329,5359.719072,-0.387,0.139428571,-1.29195
4.5,-59.5,0.447237234,6.597728486,1.3458883,230.026273,5138.77771,-0.404,0.140095238,-1.2094
4.5,-58.5,0.513151981,7.395774137,1.39473628,235.2003891,5153.958476,-0.437,0.184714286,-1.10165
4.5,-57.5,0.503686481,7.575681961,1.62337084,243.4818517,4596.228588,-0.483,0.287666667,-0.96375
4.5,-56.5,0.750059575,9.472848254,2.16500659,232.5034036,4122.214087,-0.387,0.45147619,-0.77665
4.5,-55.5,1.251885624,12.03087286,3.1812388,209.5039935,3098.797926,-0.32,0.676333333,-0.49205
4.5,-54.5,1.630405254,13.22878415,4.04890239,216.2187788,2413.307993,0.008,0.951904762,-0.05885
4.5,-53.5,3.4741351,21.18381572,5.06310059,176.5231019,2516.602171,0.256,1.269952381,0.54625
4.5,-52.5,4.476140037,20.58705222,3.66417478,213.5572686,3353.113591,0.162,1.598380952,1.2933
4.5,-51.5,3.416698217,13.46669443,3.10126133,201.3116293,3367.523194,0.436,1.903142857,2.1117
4.5,-50.5,5.779866861,15.2955856,4.03850672,190.1489915,3062.113098,0.647,2.156666667,2.93825
4.5,-49.5,9.206679366,17.99315033,3.97337082,197.3126832,3467.382227,0.582,2.351047619,3.74955
4.5,-48.5,13.70508934,19.49881271,4.17972945,205.9152607,3759.009963,0.665,2.499809524,4.5517
4.5,-47.5,15.04459377,20.5185083,3.87242443,202.0861883,4470.711644,0.71,2.629142857,5.36925
4.5,-46.5,15.79873791,21.91847274,3.92294099,194.5402029,4555.404295,0.868,2.766142857,6.24025
4.5,-45.5,17.38587685,24.31981708,5.26347273,188.4325507,3874.750015,0.989,2.925333333,7.1895
4.5,-44.5,19.03254232,27.38997995,8.08659853,190.5262232,3430.863609,2.082,3.098238095,8.1909
4.5,-43.5,21.90242713,33.18718314,6.16080195,190.0874007,4571.215995,0.945,3.26152381,9.16925
4.5,-42.5,24.35741892,37.20937816,6.38503409,191.1743863,4737.779289,1.088,3.397857143,10.06945
4.5,-41.5,27.54053724,40.24481191,6.31626577,183.227363,4854.798887,0.858,3.513619048,10.9119
4.5,-40.5,27.57904645,38.1179109,5.9647875,175.6602857,5016.065817,1.049,3.63452381,11.77105
4.5,-39.5,27.50483092,34.87304434,5.7860764,172.4817524,5150.795143,1.145,3.786190476,12.69875
4.5,-38.5,27.3331083,35.58346859,6.04664578,172.3024916,5118.076487,1.12,3.97647619,13.6917
4.5,-37.5,25.00651989,33.3809308,6.15578965,178.6070397,5032.124756,1.12,4.195809524,14.7058
4.5,-36.5,23.30633711,32.20315615,6.36188088,195.4674391,5163.078403,1.135,4.422761905,15.6791
4.5,-35.5,21.37847029,32.92514956,6.62374163,211.5391989,5238.412097,1.052,4.632904762,16.5415
4.5,-34.5,21.86765669,32.78604343,6.68502975,223.1538598,5170.958264,1.165,4.79847619,17.23345
4.5,-33.5,21.92778678,34.09415325,6.56959676,231.6301837,5017.322559,1.176,4.894238095,17.73375
4.5,-32.5,24.96937043,36.44582682,7.19832891,231.0379365,4830.312284,1.104,4.90452381,18.06835
4.5,-31.5,28.09792289,38.3116079,7.74138788,231.6988632,4895.719259,1.202,4.832333333,18.29045
4.5,-30.5,29.79093596,37.78902744,8.21566307,238.3731377,4979.644314,1.184,4.702714286,18.45095
4.5,-29.5,37.8097367,40.35538766,8.85642909,242.631439,4994.248356,1.154,4.555666667,18.5837
4.5,-28.5,48.67789174,43.72291656,9.4265235,240.959326,4989.829608,1.177,4.428952381,18.71105
